DATA;COD_Ateneo;NOME_ATENEO;CODICE_STRUTTURA;DESCRIZIONE_STRUTTURA;NUMERO_STRUTTURE;POSTI_DISPONIBILI
1/11/18;07601;Potenza - Università degli studi della Basilicata;02 ;Residenze direttamente gestite dall'istituto;0;0
1/11/18;07601;Potenza - Università degli studi della Basilicata;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
1/11/18;07601;Potenza - Università degli studi della Basilicata;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;07601;Potenza - Università degli studi della Basilicata;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;07601;Potenza - Università degli studi della Basilicata;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;07601;Potenza - Università degli studi della Basilicata;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;07801;Arcavacata di Rende - Università della Calabria;01 ;Mense;0;0
1/11/18;07801;Arcavacata di Rende - Università della Calabria;02 ;Residenze direttamente gestite dall'istituto;0;0
1/11/18;07801;Arcavacata di Rende - Università della Calabria;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
1/11/18;07801;Arcavacata di Rende - Università della Calabria;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;07801;Arcavacata di Rende - Università della Calabria;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;07801;Arcavacata di Rende - Università della Calabria;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;07801;Arcavacata di Rende - Università della Calabria;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;07901;"Catanzaro - Università degli studi ""Magna Grecia""";01 ;Mense;1;254
1/11/18;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02 ;Residenze direttamente gestite dall'istituto;0;0
1/11/18;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
1/11/18;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;08001;Reggio Calabria - Università degli studi Mediterranea;01 ;Mense;0;0
1/11/18;08001;Reggio Calabria - Università degli studi Mediterranea;02 ;Residenze direttamente gestite dall'istituto;1;50
1/11/18;08001;Reggio Calabria - Università degli studi Mediterranea;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;50
1/11/18;08001;Reggio Calabria - Università degli studi Mediterranea;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;08001;Reggio Calabria - Università degli studi Mediterranea;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;08001;Reggio Calabria - Università degli studi Mediterranea;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;08001;Reggio Calabria - Università degli studi Mediterranea;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;08003;Reggio Calabria - Università per Stranieri;01 ;Mense;0;0
1/11/18;08003;Reggio Calabria - Università per Stranieri;02 ;Residenze direttamente gestite dall'istituto;0;0
1/11/18;08003;Reggio Calabria - Università per Stranieri;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
1/11/18;08003;Reggio Calabria - Università per Stranieri;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;08003;Reggio Calabria - Università per Stranieri;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;08003;Reggio Calabria - Università per Stranieri;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;08003;Reggio Calabria - Università per Stranieri;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;08201;Palermo - Università degli studi;01 ;Mense;2;120
1/11/18;08201;Palermo - Università degli studi;02 ;Residenze direttamente gestite dall'istituto;1;150
1/11/18;08201;Palermo - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;128
1/11/18;08201;Palermo - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;22
1/11/18;08201;Palermo - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;3;97
1/11/18;08201;Palermo - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;86
1/11/18;08201;Palermo - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;11
1/11/18;08301;Messina - Università degli studi;01 ;Mense;0;0
1/11/18;08301;Messina - Università degli studi;02 ;Residenze direttamente gestite dall'istituto;0;0
1/11/18;08301;Messina - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
1/11/18;08301;Messina - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;08301;Messina - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;1;132
1/11/18;08301;Messina - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;55
1/11/18;08301;Messina - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";01 ;Mense;0;0
1/11/18;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02 ;Residenze direttamente gestite dall'istituto;0;0
1/11/18;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
1/11/18;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;08701;Catania - Università degli studi;01 ;Mense;1;62
1/11/18;08701;Catania - Università degli studi;02 ;Residenze direttamente gestite dall'istituto;1;98
1/11/18;08701;Catania - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;95
1/11/18;08701;Catania - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;08701;Catania - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;08701;Catania - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;08701;Catania - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;09001;Sassari - Università degli studi;01 ;Mense;0;0
1/11/18;09001;Sassari - Università degli studi;02 ;Residenze direttamente gestite dall'istituto;0;0
1/11/18;09001;Sassari - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
1/11/18;09001;Sassari - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;09001;Sassari - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;09001;Sassari - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;09001;Sassari - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
1/11/18;09201;Cagliari - Università degli studi;01 ;Mense;0;0
1/11/18;09201;Cagliari - Università degli studi;02 ;Residenze direttamente gestite dall'istituto;0;0
1/11/18;09201;Cagliari - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
1/11/18;09201;Cagliari - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
1/11/18;09201;Cagliari - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi;0;0
1/11/18;09201;Cagliari - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
1/11/18;09201;Cagliari - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
